date,timestamp,period,period_type,count,year,month,day,season,is_weekend,houston_iqr_anomaly_mean,dallas_wind_speed_imputed_mean,houston_pressure_original_mean,nyc_temperature_mean,dallas_wind_speed_mean,la_precipitation_mean,philadelphia_wind_speed_iqr_anomaly_mean,dallas_precipitation_mean,houston_temperature_imputed_mean,philadelphia_humidity_imputed_mean,houston_zscore_anomaly_mean,la_precipitation_iqr_anomaly_mean,phoenix_humidity_iqr_anomaly_mean,phoenix_precipitation_original_mean,philadelphia_precipitation_iqr_anomaly_mean,phoenix_humidity_imputed_mean,dallas_precipitation_zscore_anomaly_mean,nyc_wind_speed_zscore_anomaly_mean,dallas_precipitation_imputed_mean,phoenix_humidity_mean,nyc_wind_speed_imputed_mean,phoenix_temperature_mean,nyc_temperature_imputed_mean,la_wind_speed_imputed_mean,la_precipitation_imputed_mean,houston_humidity_mean,houston_pressure_iqr_anomaly_mean,houston_humidity_iqr_anomaly_mean,nyc_precipitation_original_mean,dallas_zscore_anomaly_mean,seattle_pressure_zscore_anomaly_mean,la_temperature_original_mean,la_wind_speed_zscore_anomaly_mean,seattle_pressure_original_mean,houston_precipitation_mean,dallas_pressure_mean,houston_precipitation_iqr_anomaly_mean,houston_humidity_imputed_mean,houston_humidity_original_mean,la_pressure_original_mean,houston_original_mean,seattle_temperature_imputed_mean,san antonio_iqr_anomaly_mean,seattle_pressure_iqr_anomaly_mean,dallas_original_mean,dallas_pressure_imputed_mean,seattle_precipitation_zscore_anomaly_mean,seattle_precipitation_mean,houston_wind_speed_original_mean,houston_wind_speed_imputed_mean,houston_precipitation_imputed_mean,phoenix_wind_speed_imputed_mean,philadelphia_pressure_mean,philadelphia_humidity_original_mean,philadelphia_humidity_mean,la_pressure_mean,nyc_precipitation_mean,la_humidity_original_mean,phoenix_temperature_original_mean,phoenix_pressure_original_mean,phoenix_temperature_imputed_mean,dallas_wind_speed_original_mean,la_wind_speed_mean,san antonio_original_mean,philadelphia_pressure_imputed_mean,dallas_mean,houston_pressure_mean,nyc_pressure_imputed_mean,seattle_humidity_zscore_anomaly_mean,la_precipitation_zscore_anomaly_mean,seattle_temperature_original_mean,dallas_imputed_mean,philadelphia_temperature_mean,seattle_temperature_iqr_anomaly_mean,seattle_temperature_mean,nyc_humidity_mean,houston_precipitation_original_mean,nyc_wind_speed_iqr_anomaly_mean,dallas_humidity_imputed_mean,dallas_humidity_mean,philadelphia_pressure_iqr_anomaly_mean,la_pressure_zscore_anomaly_mean,philadelphia_wind_speed_zscore_anomaly_mean,seattle_wind_speed_mean,seattle_pressure_imputed_mean,houston_temperature_original_mean,dallas_wind_speed_zscore_anomaly_mean,dallas_temperature_mean,nyc_wind_speed_original_mean,san antonio_imputed_mean
,,2018-09-29,day,2,2018,9,29,Fall,1,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,66.75,,1007.0,,,,,,1011.3,,,,,,,,-0.2089482857737268,,,,,,,,-1.1071191660614472,,81.0,,,,,-0.8386011135635277,,,11302.925,,,,,61.97,,,,0.829358774042954,,,,,,,,,-0.49686345345757754,,,,,,
,,2019-09-28,day,6,2019,9,28,Fall,1,,9.940000000000001,,1.117189451165928,0.6261296897541347,,,-0.22461373652104252,,,,,,,,,,,0.0018,0.6897390227133539,,0.38123351118295357,,,,,,,,,,,,1013.375,,-0.6513149198569875,,,,,12856.42,55.410624999999996,,,15515.175,1012.5999999999999,,1.475218838325842,,,,,-0.04240048240455592,64.0,-0.09234119490273185,,0.0,,80.35,1007.2,,9.940000000000001,,7937.09,,17825.07416666666,,,,,55.410624999999996,18543.2075,1.4852198581843754,,0.23745765738731187,-0.4137487057124396,,,74.0,0.4855432220069739,,,,0.25720556532832156,1013.375,,,0.7799155013179142,8.23,9251.4025
,,2019-04-28,day,1,2019,4,28,Spring,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14424.89,,,,,,,,,,,,,,,,,,,,,,,,
,,2018-02-28,day,4,2018,2,28,Winter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11396.1625,,,,,,,,,,,,,,,,,,,,,,,,
,,2018-02-16,day,3,2018,2,16,Winter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10676.279999999999,,,,,,,,,,,,,,,,,,,,,,,,
,,2018-06-04,day,5,2018,6,4,Summer,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18519.64,,,,16278.42,,,,,,,,,,,,,,,,,,,9794.56,,13642.681,,,,,,14938.435000000001,,,,,,,,,,,,,,,,,,8630.68
,,2019-08-23,day,3,2019,8,23,Summer,0,,10.67,,1.1636373093425714,0.8468810603257754,,,-0.2120535181724204,,,,,,,,,,,0.002,,6.693125,,75.13499999999999,,,,,,0.0145,,,,,,,-1.1220747216709641,,,,,16187.58,,1.0,,21934.385000000002,1009.8,,,,,,,,,,,0.15646724115986285,,,,,10.67,,11751.654999999999,,21096.429166666665,,1017.75625,,,,21115.97375,,,,-0.190007935348817,,,52.0,-0.6795387879190463,,,,,,,,1.4906304638204646,6.693125,11089.82125
,,2019-10-09,day,4,2019,10,9,Fall,0,,,1015.7,0.4728363613013987,-0.5592749303018009,0.0,,0.0,,,,,,0.0013045454545454545,,30.0,,,,-0.2693723718392184,,0.14273420113858007,,,,-1.2821943409739414,,,0.0011,,,67.3,,1018.3166666666666,0.0,0.05482478286399667,,,54.0,1010.4,9534.17,56.085,,,9345.44,,,-0.07128416478551465,3.51,,,4.585,,,,-1.357099816649972,-0.12530866065506713,66.0,75.945,1008.25,75.945,6.02,-0.5543369378394413,5509.01,,9958.70375,-0.3774416065983261,,,,50.068333333333335,9472.985,,,-0.24461699195048806,-0.37375035570330056,,,,-1.7387042514881554,,,,-0.05097572067410778,1020.4499999999999,82.9,,0.6616571919834742,12.355,5575.67
,,2019-12-19,day,7,2019,12,19,Winter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.7,,,,,,,11512.52,44.07,,,12790.81,,,11.937816281260487,,,,,,,,,,,,,,,,6313.13,,14892.354285714284,,,,,44.07,14777.829999999998,,,-0.7858911526857348,,,,,,,,,1.0546357801531099,1013.7,,,,,7687.01
,,2018-12-22,day,4,2018,12,22,Winter,1,,,,,-0.48367514585945803,,,-0.30625515578708623,,,,,,,,,,,,,,,,,,,,,,,,,,1023.8,,-0.7185663201161052,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6.27,,,,11203.7675,,,,,42.79,,,,-0.9013950580607474,,,,,-1.1561632465251455,,,,-0.4113290393534658,,,,-0.8768659358601616,,
,,2019-11-10,day,3,2019,11,10,Fall,1,,,,-0.5777136029359488,,,,,,,,,,0.0015,,,,,,-0.3955712395435042,,0.2691577854640312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7419412485407295,27.0,-2.0611598583091424,,0.0,,78.28,1013.75,,,,,,9775.65,,,,,,,-0.9526898919090314,,,-0.7337355057855535,,,,,,,,,,,,,8.04,
,,2018-05-03,day,3,2018,5,3,Spring,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11701.449999999999,,,,,,,,,,,,,,,,,,,,,,,,
,,2020-01-03,day,4,2020,1,3,Winter,0,,,,,,-0.22122800714277865,,,,,,,,0.001,,,,,,1.6740901908067833,,-1.7717574227363442,,,,,,,,,,53.23,,,,,,,,1020.4,,,,,,,,,,,,,-0.7231499092627375,54.0,-0.6244543471747347,1.4204629676670395,,53.0,40.585,1023.0,,,-0.5672580367359906,,,12589.3275,,,,,,,-0.39963520524714496,,,,,,,,,,,,,,,,,
,,2018-12-09,day,5,2018,12,9,Winter,1,,,1024.7,-1.7406851347346004,,-0.23597786651155425,,,,,,,,,,,,,,2.809880000145356,,-1.429845244999632,,,,0.7408295167394804,,,0.0021,,,54.23,,1021.9,0.0,,,,87.0,1024.4,,,,,,,,-0.3567296762365232,10.55,,,,2.029445599337725,63.0,-0.14555251012993214,2.5314880813938756,-0.22023787634968672,67.0,46.9,1025.0,,,0.35013998491901577,,,13293.206,1.4641144522432417,,,,42.53,,-1.667750496886016,,-0.9248567888400466,0.286222419447497,,,,,,,,-0.36380992040673743,,43.21,,,4.09,
,,2020-03-14,day,7,2020,3,14,Spring,1,,,1019.1666666666666,-0.4803801931262929,,0.059019320863957336,,,,,,,,,,,,,,,,,,,,0.5977874257900465,,,,,,57.66,,1005.75,-0.2135943421462457,,,,84.66666666666667,1014.4,,,,,,,,0.05308852234671052,8.853333333333333,,,,0.8553994863504237,32.666666666666664,-1.759629072021674,-0.24607470292316735,0.0,82.0,,,,,-0.6189424323221883,,,10042.522857142858,0.33189850495545364,,,,36.985,,-0.35736469552584915,,-1.4252233164216435,-1.5137033309637684,0.002466666666666667,,,,,,,1.8173176392481034,,74.11,,,13.06,
,,2018-12-14,day,6,2018,12,14,Winter,0,,,,,,,,,,,,,,,,,,,,0.33638219314135354,,-1.5337995413186325,,,,,,,,,,,,1015.9,,,,,,,,,,,,,,0.42620658374338594,,,,,,,,,,,44.98,1024.6,,,,,,13819.396666666666,,,,,48.29,,,,-0.405089214652491,,,,,,,,,1.0997789431525022,,,,,,
,,2018-08-14,day,3,2018,8,14,Summer,0,,,1016.4,,,0.0,,,,,,,,,,,,,,,,,,,,-1.711320613822243,,,,,,80.6,,1018.2,0.0,,,,47.0,1014.7,,,,,,,,0.0,10.58,,,,-0.9599323186047158,68.0,0.12050406600606928,-0.16274781939363805,,44.0,,,,,0.11109965533285203,,,12816.88,-0.23420946868844034,,,,70.36,,1.3846644606094871,,1.5864507788057305,,,,,,,,,1.2613439475713795,,93.62,,,,
,,2019-06-18,day,6,2019,6,18,Summer,0,1.0,8.7225,1012.221875,0.9536851011513288,0.257958739519925,,,-0.10215160762197695,85.31187499999999,,,,,0.0013045454545454545,,16.25,,,0.0037500000000000003,-0.9634661442127905,5.30375,0.7429078337928097,71.16,,,-0.2687666698277292,,,0.006241666666666667,,,,,,2.673069068659781,-0.8026305704400309,1.0,70.53125,70.53125,,14653.346666666666,,1.0,,14748.700000000003,1011.7,,,5.5609375,5.5609375,0.07388750000000001,3.2800000000000002,,,,,-0.09441634180516646,,87.03,1008.625,87.03,8.7225,,7743.676666666666,,13976.90916666667,-1.0891262918381588,1012.425,,,,13263.778333333335,,,,1.0311916883677152,0.07388750000000001,,80.875,0.8496313501088553,,,,,,85.31187499999999,,0.6742549059704557,4.735833333333333,7008.610000000001
,,2019-02-03,day,2,2019,2,3,Winter,1,,,1016.25,,,,,,68.97,,,,,,,,,,,,,,,,,0.7101776401074588,,,,,,,,1008.25,-0.25872740288342644,,,86.5,86.5,,8359.27,32.66,,1.0,8519.64,,,1.111275811225806,5.445,5.445,0.00135,,,,,,,,,,,,,4175.79,,10975.4875,-0.2649020696691285,,,,32.66,11033.494999999999,,,-1.8155001841926817,,0.00135,,,,,,,1.6605045467238997,1008.25,68.97,,,,5557.0
,,2019-11-26,day,6,2019,11,26,Fall,0,,,,,-0.8495781025603972,0.0,,0.0,,,,,,,,,,,,0.6140197020907823,,-1.3445702363004521,,,,,,,,,,62.185,,1016.0,,-2.3830384765298507,,,,1010.0999999999999,,,,,,,,-0.5402303621693144,,,,,-0.3827751958336551,87.0,1.1315190553228747,-1.4404267001794855,,44.0,48.474999999999994,1009.6500000000001,,5.06,1.0188068528154464,,,10629.236666666666,,,,,36.5,,-1.1873191529171045,,-1.4689884680676442,,,,,-1.579829431952789,,,,-0.416080951248139,,,,0.18862395464571094,,
,,2019-03-13,day,9,2019,3,13,Spring,0,,11.82,1015.3499999999999,-1.4223545907978543,1.1019043331779452,,,-0.17646623285132446,,,,,,,,,,,0.0016,2.708920905981927,,-1.1954066496552196,,,,1.0780001596917173,,,,,,,,,-0.2506438696170657,-0.7073577534062522,,,92.5,,11506.66,,,,11139.01,1006.6,,,13.195,,,,0.897329704671394,36.5,-1.5556523636507396,,0.0,,51.23,1007.5,,11.513333333333334,,5952.64,,10663.212222222222,-0.44905767555329223,,,,,11106.43,-0.6962736280930659,,,-0.25375530567588267,0.0015500000000000002,,75.0,1.174000773326895,,,,,,68.765,1.0,-0.2823703463242171,3.27,5966.35
,,2018-06-12,day,7,2018,6,12,Summer,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18336.315,,1.0,,21461.55,,,,,,,,,,,,,,,,,,,10943.88,,16588.987142857142,,,,,,19312.59,,,,,,,,,,,,,,,,,,9798.342499999999
,,2019-09-09,day,1,2019,9,9,Fall,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18315.92,,,,21109.55,,,,,,,,,,,,,,,,,,,10412.88,,16545.68125,,,,,,16545.68125,,,,,,,,,,,,,,,,,,8269.7975
,,2019-07-03,day,2,2019,7,3,Summer,0,,,1015.0,,,-0.22860293682716645,,,80.83000000000001,,,,,,,,,,,,,,,1.9849999999999999,0.0010500000000000002,0.8940888998995881,,,,,,64.69,,1017.9,-0.24862298630047555,,1.0,89.5,89.5,1013.2,16326.43,,,,20536.9,,,-0.3934298134230814,5.025,5.025,0.0016,,,,,-0.5793822370411897,,80.0,,,,,-1.2746882013220697,9626.24,,17353.6625,-0.5206737445082351,,,,57.09,15802.314999999999,,,0.3890001348007196,,0.0016,,,,,,,-1.4805092156548587,,80.83000000000001,,,,7645.695
,,2019-10-12,day,2,2019,10,12,Fall,1,,,,0.3527227917490577,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0005,,,74.82,,1018.2,,,,,,1012.0,,,,,,,,0.0,,,,,,,,-0.9126897711592438,-0.2688449882864028,8.0,,,,,0.44058767719486125,,,9751.395,,,,,53.0,,,,0.01992906215712499,-0.25375530567588267,,,,,,,,-0.7154514006125289,,,,,13.23,
,,2019-04-12,day,3,2019,4,12,Spring,0,,,,-0.5667672924102427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,11097.82,,,,,,,,,,-0.6137404557581353,,,,,,,,,,,,,5.85,
,,2019-06-10,day,2,2019,6,10,Summer,0,,,,1.0118681931348106,0.5354099484233232,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,85.05,,,,-0.5336249694034837,,,,1013.9,,,,,,,,,,,,,,,,-0.3849528421390179,0.0,40.0,,,,9.64,1.9329745997463157,,,11092.565,,,,,,,,,,-1.5737008559774772,,,,-0.41474742202676934,,,,,,,,1.066531699310746,11.25,
,,2018-07-19,day,6,2018,7,19,Summer,0,,,1013.6,1.6668717472946215,-0.03310043058309489,,,0.0,,,,,,,,,,,,,,,,,,-1.3434980942379842,,,,,,,,1021.575,0.0,-1.0211976212822493,,,53.0,,17838.47,75.58000000000001,,,23341.06,,,-0.11659578166178315,5.99,,,,-0.5159653010885127,51.0,-0.7840882928563355,,0.0,,,,,7.76,,10110.35,,17199.2175,-0.8071380203280298,,,,74.54500000000002,18790.625,1.0768532158108006,,1.9640944069263773,-1.8736884810460215,,,,-1.579829431952789,,,,0.028222810903773092,1020.95,91.93,,1.9281279530331006,12.01,8495.895
,,2019-12-06,day,2,2019,12,6,Winter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11605.07,,,,,,,,,,,,,,,,,,,,,,,,
,,2019-03-28,day,3,2019,3,28,Spring,0,,,1024.9,,,0.0,,,,,,,,,,,,,,,,,,,,-2.4469656529907597,,,,,,67.63,,1017.95,0.0,,,,35.0,1018.4,,,,,,,,-0.38119643436089534,7.26,,,,,,,0.8649504108036373,,54.0,,,,,0.3953638310569388,,,10573.696666666669,1.5050379202175082,,,,46.21,,,,-0.592783060886886,,,,,,,,,-0.26639572656594385,,73.83,,,,
,,2019-02-08,day,3,2019,2,8,Winter,0,,,,,,,,,,,,,,,,,,,,0.13446400481449622,,-1.3139795188940795,,,,,,,,,,,,1026.1,,,,,,,,,,,,,,0.0,,,,,-0.7231499092627375,96.0,1.610420892367677,,,,49.04,1021.9,,,,,,17466.703333333335,,,,,35.75,,-0.8348166203073566,,-1.5366665376233155,,,,,,,,,-0.5538863961936517,,,,,,
,,2019-01-01,day,5,2019,1,1,Winter,0,,,1018.85,-0.5281223785610442,,-0.20647814777400308,1.0,,54.735,86.0,,1.0,1.0,0.0013045454545454545,,58.0,,,,1.1440549464487828,10.479166666666668,-1.8491817163489332,45.357499999999995,4.567500000000001,0.0012000000000000001,-0.2093786588531874,,,0.062575,,,48.53125,,,7.624738415134873,,,71.5,71.5,1017.825,10008.085,,,,14378.11,,,,6.550000000000001,6.550000000000001,0.1964,4.42,-0.45676969875302226,86.0,1.0783077400956744,0.7052405507054123,1.6169590576333785,29.125,39.155,1017.075,39.155,,0.39374869369487014,7039.7025,1015.4,14909.4855,0.267103013996218,1011.1999999999999,,,,14843.876875000002,-0.7756006639577,,,1.1111883883859937,0.1964,,,,,,,,,54.735,,,10.341875000000002,7054.86375
,,2019-11-02,day,5,2019,11,2,Fall,1,,,1027.1000000000001,,-0.05426837022695069,-0.3244770227242077,,0.0,,,,,,,,,,,,-0.3703314660026469,,-1.2246437954949385,,,,-0.32176887317059977,,,,,,55.71,,,0.0,2.5431265924521917,,,69.66666666666667,1018.4,,,,,,,,,4.126666666666666,,,,0.8751313537956039,61.0,-0.2519751405843327,0.8649504108036373,,5.0,50.69,1020.5,,7.69,-0.857982761908352,,,11732.807999999999,1.955196067934314,,,,,,-0.7353785049277446,,,,,,,-0.6265805147405908,,,,,,53.73333333333333,,-0.9333736009115943,,
,,2019-02-05,day,2,2019,2,5,Winter,0,,9.905,,,0.6155457199322062,3.8128585302173423,,-0.3125352649613972,,,,1.0,,0.0013045454545454545,,52.0,,,0.0004,0.8411776639584968,,-0.693773027053376,,4.234999999999999,0.02845,,,,,,,48.474999999999994,,1007.0,,0.8954672861032544,,,,1015.7249999999999,11501.5,,,,11953.23,1021.8,,0.0,,,,3.81,,,,0.12195236599881774,,63.625,60.495000000000005,1012.0999999999999,60.495000000000005,9.905,0.17893542453973602,6011.66,,10221.5625,,,,,28.02,9706.505000000001,,,-2.2342018411771014,,,,79.5,0.776813724488479,,,,1.617737339671844,,,,-1.1241597896161721,,4867.575000000001
,,2018-03-04,day,1,2018,3,4,Spring,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019.2,,,,,,,,,,,,,,,,,,,,,,,,
,,2018-06-27,day,3,2018,6,27,Summer,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16949.42,,,,22032.38,,,,,,,,,,,,,,,,,,,10675.19,,15842.448333333334,,,,,,14609.345,,,,,,,,,,,,,,,,,,6840.845
,,2018-09-22,day,1,2018,9,22,Fall,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3235795934981647,95.0,1.5572095771404768,,,,,,,,,,,13824.42,,,,,,,0.88021154944213,,,,,,,,,,,,,,,,,
,,2018-03-03,day,4,2018,3,3,Spring,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9217.5475,,,,,,,,,,,,,,,,,,,,,,,,
,,2019-01-11,day,2,2019,1,11,Winter,0,,,,,-0.3808594390178716,,,-0.3188153741357083,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9795315364271802,,,,,,,,,,,,,,,,,,,,,,,,,,6.61,,,,13871.45,,,,,,,,,,,,,,-0.2558726024914026,,,,,,,,-1.2095038404412732,,
,,2020-04-27,day,5,2020,4,27,Spring,0,,,1020.6666666666666,-0.6010854551394829,0.6352016638872158,,,-0.24345406404397565,,,,,,,,,,,,-1.278963313473505,,1.2708007447877336,,,,-0.15829219779981818,,,0.0012,,,,,1014.4,-0.19404102396591294,0.5760231348723402,,,72.33333333333333,,,,,,,,,-0.33226291811215103,6.84,,,,-0.9377339677289089,82.0,0.8654624791868732,,-0.2475793768140895,,96.78,1009.8,,9.97,,,,11758.782000000001,0.6388245147623739,,,,51.71,,-0.737892389867117,,-0.09647721747862961,0.6462075695297501,0.00055,,,-1.8975790710235219,,,,2.3162683881887536,,69.25999999999999,,0.775255075334291,12.37,
,,2020-02-18,day,3,2020,2,18,Winter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2895005701440534,75.0,0.49298327259647123,,,,,,,,,,,11303.983333333332,,,,,,,-1.1007297827831726,,,,,,,,,,,,,,,,,
,,2019-06-30,day,4,2019,6,30,Summer,1,,,,1.6159861956616102,,,,,,,,,,,,,,,,-0.8751269368197904,,1.261055029507827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0561251723998981,88.5,1.2113360281636751,,0.0,,96.6,1009.4,,,,,,16074.95,,,,,,,0.8860772809673316,,,-1.0937206558678065,,,,,,,,,,,,,11.81,
,,2018-09-04,day,2,2018,9,4,Fall,0,,,,1.876922570896006,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.004,,,70.04,,1020.8,,,,,,1012.0,,,,,,,,0.0,,,,,0.6901450964971692,56.5,-0.491426059106734,-0.9126897711592438,-0.16251693092483638,75.0,,,,,-0.6189424323221883,,,14996.5,,,,,70.12,,1.8502918154909846,,1.5647937965479162,0.10622984440637044,,,,,,,,0.9192062911549339,,,,,8.17,
,,2020-02-08,day,7,2020,2,8,Winter,1,,,1012.7,-1.0103887149317583,-0.1238201719139062,0.0,,-0.24345406404397565,69.155,,,,,,,,,1.0,,,13.73625,,38.605000000000004,,,-1.1289349578138337,,,0.0040125,,,48.76,,,-0.07783117686866359,1.2317242873989576,,68.0,56.5,1017.0,9139.92,,,,11582.24,,,,8.06,8.16,0.0039,,,,,0.476091620999262,-0.16213718786283077,79.0,,,,7.46,-1.5880248495633922,5153.14,,12334.199419642857,-0.9912936262121936,1011.25,,,,12723.845937499998,,,,-0.7299856604721966,0.0039,1.0,,-1.2620797928820564,,,,,,68.77250000000001,,-0.7032650679701946,13.733125000000001,5709.06875
,,2019-06-05,day,6,2019,6,5,Summer,0,,8.23,1011.5999999999999,0.8864293914348294,0.10902716416850977,-0.1327387926245527,,-0.2528742278054423,77.125,,,,,0.0013045454545454545,,17.5,,,0.00135,-0.9887059177536477,,0.8383346292418918,,,,0.8787629615835773,,,,,,66.13,,,0.030258911388969623,-0.9623526460554975,1.0,92.5,89.25,1012.1,14238.32,,,,15822.85,1010.75,,,8.572500000000002,7.085000000000001,0.0085,3.835,-0.45676969875302226,74.0,0.43977195736927094,-0.8849141433160673,0.0,74.0,88.79249999999999,1007.525,85.88499999999999,8.23,0.40828492995348786,9197.08,,13062.854166666666,-1.2163727000706122,,,,,15800.045,0.4729621892638314,,,-1.693695906004895,0.0085,,60.5,-0.22939346590217485,,,,,,78.4675,,1.0429382927686532,8.61,8383.565
,,2019-10-11,day,3,2019,10,11,Fall,0,,6.095,1016.1,,-0.5365949949690979,-0.21385307745839088,,0.4410778359559291,70.635,,,,,,,,,,0.0124,,,,,3.87,0.00115,-0.6998086849655321,,,,,,71.06,,,-0.2100367454743317,-0.33187076862605425,1.0,63.5,63.5,1011.2,10763.29,,,,11331.915,1014.5,,,3.65,3.65,0.0025546875000000005,,,,,-1.1348947939045921,,37.0,,,,6.095,-0.056874630322289864,5610.785,,10738.346666666666,-0.2955946706498166,,,,,10565.869999999999,,,,,0.0025546875000000005,,66.0,0.0618770365793302,,,,,,70.635,,0.4146546148514398,,5384.61375
,,2019-06-19,day,3,2019,6,19,Summer,0,1.0,,,,,-0.21385307745839088,,,,,,,,,,,,,,,,,,3.2,0.00115,,,,,,,65.66499999999999,,,,,,,,1013.55,19916.25,,1.0,,21542.18,,,,,,,,,,,-0.48216753959011965,,74.0,,,,,-0.4897314433566943,11118.94,,15790.894999999999,,,,,,15790.895,,,,,,,,,,,,,,,,,,8593.93
,,2018-09-18,day,5,2018,9,18,Fall,0,1.0,,1014.9,1.1491408440517723,,-0.21385307745839088,,,,89.75,,,,,1.0,,,,,-0.7236882955746474,,1.2810878886943013,,3.9050000000000002,0.00115,0.06648823083500645,,,0.0003,,,75.14500000000001,,,0.0,,,,76.0,1010.4000000000001,17978.49,,,,20840.09,,,,6.78,,,,0.24987780412693103,89.75,1.2778501721976754,-1.3570998166499404,-0.2749208772784923,51.5,96.97,1005.0,,,-0.03426270725332835,9408.22,1020.175,12808.473,-0.5411354784953682,,,,,13477.904999999999,0.7201608749687661,,,1.3661778696942564,,,,,,,,,,84.19,,,9.17,6342.405
,,2018-04-05,day,6,2018,4,5,Spring,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10818.515000000001,,,,,,,,,,,,,,,,,,,,,,,,
,,2018-12-31,day,3,2018,12,31,Winter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.3,,,,,,,,,,,,,,-0.4056631924852675,,,,,,,,,,,,,,,,,,12583.199999999999,,,,,43.57,,,,-0.8310098657228491,,,,,,,,,-0.0549356472530016,,,,,,
,,2019-04-20,day,5,2019,4,20,Spring,1,,,1016.8,0.37994064494811036,0.9950566378327673,,1.0,0.0,64.11,77.5,,,,,1.0,,,,,-1.2284837663917907,,0.8815135622181437,,,,-0.6691568083335105,,,0.0019,,,,,1015.6,-0.264790052833197,0.0043862326696488515,,64.0,64.0,,8114.195,51.285,,,8131.6900000000005,,,-0.11206209499280156,9.68,9.68,0.0012,,0.03159402051481127,77.5,0.6260115606644719,,-0.22631376534177622,,89.59,1012.2,,11.16,,4080.455,1018.7,9259.3645,-0.15236253273993086,,,,49.9375,8800.401249999999,-0.17785468948475217,,-0.2564230551951996,1.3061803446805473,0.0012,,,-1.579829431952789,,,,-0.2129367177508742,1015.6,64.11,,-0.06536926146175785,12.89,4514.01625
,,2020-01-17,day,3,2020,1,17,Winter,0,,,1023.6,,,-0.11797899156134962,,,,,,,,,,,,,,,,,,,,0.6795257634754372,,,,,,55.22,,1005.5,-0.2890406526322792,,,,86.0,1018.0,,,,,,,,-0.5402303621693144,6.75,,,,,,,0.7538478994309631,,64.0,,,,,0.36952163326383997,,,11988.536666666667,1.2390353783848231,,,,43.64,,,,-0.8246932458976531,,0.0006,,,,,,,1.4276608638849295,,72.95,,,,
,,2019-07-19,day,4,2019,7,19,Summer,0,1.0,,1015.6,,,-0.08357590862677661,,,,,,,,,,,,,,,,,,4.125,0.0009,0.6182220102113942,,,,,,68.58,,,-0.30520771916500067,,,,85.0,1012.7333333333332,19242.9,,,,21666.03,,,,5.16,,,,,,,-0.7090018336426587,,73.33333333333333,,,,,0.6807047650224041,10448.8,,16225.594999999998,-0.3979033405854593,,,,,17112.09,,,,,0.0002,,,,,,,,,81.4,,,,8184.25
,,2018-07-10,day,5,2018,7,10,Summer,0,1.0,,1020.5,,,0.0,,,,55.5,,,,,,,,,,-0.2693723718392184,,1.3292750364671715,,,,0.8634370232675666,,,,,,83.87,,,0.0,,,,89.0,1013.45,18345.82,,,,18731.25,,,,0.08,,,,0.10188879828820505,51.75,-0.7441798064359353,-0.5099431674332645,,51.0,97.86,1011.2,,,0.6247133364706904,10411.11,1019.85,16122.416000000001,0.6047216247838341,,,,,18302.949999999997,1.2422109807117279,,,,,,,,,,,,,77.8,,,,9384.465
